2026-09-07 16:39:02,936 | WARNING  | collectors.ase_collector | ASE config incomplete, missing: port, username, password
2026-09-16 11:27:04,780 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SM58_112704_454541.png
2026-09-16 11:27:04,820 | INFO     | sap_gui.tcode_actions | SM58: entries=0, failed=0, execution=0, status=OK
2026-09-16 11:27:08,120 | WARNING  | sap_gui.tcode_actions | SM66 direct ALV extraction failed; using OCR fallback: (-2147352567, 'Exception occurred.', (619, 'SAP Frontend Server', 'The control could not be found by id.', 'C:\\Program Files (x86)\\SAP\\FrontEnd\\SAPgui\\sapfront.HLP', 393215, 0), None)
2026-09-16 11:27:08,693 | DEBUG    | sap_gui.screenshot | Recompressed SM66_112708_123432.png: 5737KB -> 152KB
2026-09-16 11:27:08,694 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SM66_112708_123432.png
2026-09-16 11:27:14,523 | DEBUG    | sap_gui.screenshot | Recompressed SMLG_112714_140230.png: 5737KB -> 45KB
2026-09-16 11:27:14,525 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SMLG_112714_140230.png
2026-09-16 11:27:17,621 | DEBUG    | sap_gui.screenshot | Recompressed SMQ1_112717_249146.png: 5737KB -> 39KB
2026-09-16 11:27:17,622 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SMQ1_112717_249146.png
2026-09-16 11:27:22,482 | DEBUG    | sap_gui.screenshot | Recompressed SMQ2_112722_106579.png: 5737KB -> 39KB
2026-09-16 11:27:22,483 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SMQ2_112722_106579.png
2026-09-16 11:27:29,851 | DEBUG    | sap_gui.screenshot | Recompressed SOST_112729_237066.png: 5737KB -> 156KB
2026-09-16 11:27:29,852 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SOST_112729_237066.png
2026-09-16 11:27:37,487 | DEBUG    | sap_gui.screenshot | Recompressed SP01_112737_090070.png: 5737KB -> 45KB
2026-09-16 11:27:37,488 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\SP01_112737_090070.png
2026-09-16 11:27:41,434 | INFO     | sap_gui.tcode_actions | ST22: opened ST22. Selecting TODAY only.
2026-09-16 11:27:41,437 | INFO     | sap_gui.tcode_actions | ST22: TODAY button found. Pressing it.
2026-09-16 11:27:42,975 | INFO     | sap_gui.tcode_actions | ST22: TODAY selection completed.
2026-09-16 11:27:43,443 | DEBUG    | sap_gui.screenshot | Recompressed ST22_today_112742_976888.png: 5737KB -> 72KB
2026-09-16 11:27:43,444 | INFO     | sap_gui.screenshot | Screenshot saved: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\ST22_today_112742_976888.png
2026-09-16 11:27:43,444 | INFO     | sap_gui.tcode_actions | ST22: TODAY screenshot captured: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\reports\2026-09-16\CARFOUR_QAS\evidence\screenshots\ST22_today_112742_976888.png
2026-09-16 11:27:43,450 | INFO     | sap_gui.tcode_actions | ST22: status bar = 'No short dumps match the selection criteria'
2026-09-16 11:27:43,465 | INFO     | sap_gui.tcode_actions | ST22: TODAY ALV is not available. This can be normal when there are zero dumps. status='No short dumps match the selection criteria' error=com_error
2026-09-16 11:27:43,465 | INFO     | sap_gui.tcode_actions | ST22: No TODAY ALV detected. Treating TODAY as zero dumps.
2026-09-16 11:27:43,480 | INFO     | collectors.sap_gui_collector | Collected evidence for 20 T-codes.
2026-09-16 11:27:44,698 | INFO     | collectors.ccms_os | [CARFOUR QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=6, mem_free_inc=1, mem_total=4, swap_free=1
2026-09-16 11:28:23,509 | INFO     | core.status_snapshot | Status snapshot saved for CARFOUR QAS: C:\Users\Girish_BasisTestVM\ibops\infrabeatops\dashboard\snapshots\CARFOURQAS.json
2026-09-16 11:28:46,614 | INFO     | main | ===== Pipeline COMPLETE for system CARFOUR QAS (gui_available=True) =====
2026-09-16 11:28:47,867 | INFO     | main | CARFOUR QAS: SAP GUI closed after successful sweep.
2026-09-16 11:30:40,844 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 52 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:30:40,902 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:30:41,005 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 11:30:41,019 | INFO     | collectors.rfc_perf | [PRD] 104 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:30:41,488 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:30:41,620 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 11:30:43,723 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (11 metrics)
2026-09-16 11:31:10,186 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 11:31:41,255 | INFO     | collectors.rfc_perf | [PRD] 105 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:31:41,269 | WARNING  | collectors.rfc_live | [CENTOR_QAS] live read failed, parked for 120s: host 172.16.1.22:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-16 11:31:41,582 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:31:41,705 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 11:31:55,966 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 11:36:40,797 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 47 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:36:40,857 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:36:40,966 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 11:36:41,174 | INFO     | collectors.rfc_perf | [PRD] 147 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x21, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:36:41,551 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:36:41,553 | WARNING  | collectors.rfc_perf | [PRD] lock owner stamps run 330 min ahead of SAP system time -- OS time zone on the app server differs from the SAP time zone. Ages corrected; tell Basis.
2026-09-16 11:36:41,646 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 11:36:44,598 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (11 metrics)
2026-09-16 11:38:16,510 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 11:42:40,885 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 49 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:42:41,073 | INFO     | collectors.rfc_perf | [PRD] 142 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:42:41,184 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:42:41,288 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 11:42:41,412 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:42:41,525 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 11:42:46,520 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 11:42:46,794 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (9 metrics)
2026-09-16 11:44:15,036 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 11:46:40,876 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 50 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:46:40,951 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:46:41,066 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 11:46:41,232 | INFO     | collectors.rfc_perf | [PRD] 105 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:46:41,602 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:46:41,604 | WARNING  | collectors.rfc_perf | [PRD] lock owner stamps run 315 min ahead of SAP system time -- OS time zone on the app server differs from the SAP time zone. Ages corrected; tell Basis.
2026-09-16 11:46:41,714 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 11:46:47,311 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 11:46:47,632 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (9 metrics)
2026-09-16 11:47:13,581 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 11:49:16,472 | INFO     | collectors.ccms_os | [PRD] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=4, mem_free_inc=1, mem_total=2, swap_free=1
2026-09-16 11:49:16,705 | INFO     | collectors.ccms_os | [CENTOR_QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=4, mem_free_inc=1, mem_total=2, swap_free=1
2026-09-16 11:49:19,220 | INFO     | collectors.rfc_perf | [PRD] 106 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:49:19,868 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:49:19,907 | WARNING  | collectors.rfc_perf | [PRD] lock owner stamps run 315 min ahead of SAP system time -- OS time zone on the app server differs from the SAP time zone. Ages corrected; tell Basis.
2026-09-16 11:49:20,160 | INFO     | collectors.rfc_perf | [PRD] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:49:21,374 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 43 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:49:22,294 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:49:22,817 | INFO     | collectors.rfc_perf | [CENTOR_QAS] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:49:24,207 | INFO     | collectors.ccms_os | [CARFOUR QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=6, mem_free_inc=1, mem_total=4, swap_free=1
2026-09-16 11:49:40,296 | INFO     | collectors.ccms_os | [PS4] CCMS OS monitor 'Operating System': matched cpu=2, load_5m=2, mem_free=8, mem_free_inc=2, mem_total=6, swap_free=2
2026-09-16 11:49:43,117 | INFO     | collectors.rfc_perf | [CARFOUR QAS] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:50:22,838 | INFO     | collectors.rfc_perf | [PS4] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:52:48,176 | INFO     | collectors.ccms_os | [PRD] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=4, mem_free_inc=1, mem_total=2, swap_free=1
2026-09-16 11:52:48,616 | INFO     | collectors.ccms_os | [CENTOR_QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=4, mem_free_inc=1, mem_total=2, swap_free=1
2026-09-16 11:52:50,835 | INFO     | collectors.rfc_perf | [PRD] 110 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:52:51,486 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:52:51,522 | WARNING  | collectors.rfc_perf | [PRD] lock owner stamps run 315 min ahead of SAP system time -- OS time zone on the app server differs from the SAP time zone. Ages corrected; tell Basis.
2026-09-16 11:52:51,804 | INFO     | collectors.rfc_perf | [PRD] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:52:53,066 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 49 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:52:54,060 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:52:54,605 | INFO     | collectors.rfc_perf | [CENTOR_QAS] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:52:55,602 | INFO     | collectors.ccms_os | [CARFOUR QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=6, mem_free_inc=1, mem_total=4, swap_free=1
2026-09-16 11:53:13,813 | INFO     | collectors.ccms_os | [PS4] CCMS OS monitor 'Operating System': matched cpu=2, load_5m=2, mem_free=8, mem_free_inc=2, mem_total=6, swap_free=2
2026-09-16 11:53:15,467 | INFO     | collectors.rfc_perf | [CARFOUR QAS] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:53:40,447 | INFO     | collectors.ccms_os | [CENTOR_QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=4, mem_free_inc=1, mem_total=2, swap_free=1
2026-09-16 11:53:44,882 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 49 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:53:45,752 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:53:46,232 | INFO     | collectors.rfc_perf | [CENTOR_QAS] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:54:04,279 | INFO     | collectors.rfc_perf | [PS4] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 11:58:43,032 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 53 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:58:43,088 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:58:43,188 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 11:58:44,011 | INFO     | collectors.rfc_perf | [PRD] 109 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x21, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 11:58:44,284 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 11:58:44,377 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 11:58:46,975 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (11 metrics)
2026-09-16 12:00:12,388 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 12:00:42,974 | INFO     | collectors.ccms_os | [PRD] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=4, mem_free_inc=1, mem_total=2, swap_free=1
2026-09-16 12:00:45,517 | INFO     | collectors.rfc_perf | [PRD] 106 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x21, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:00:46,177 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:00:46,220 | WARNING  | collectors.rfc_perf | [PRD] lock owner stamps run 300 min ahead of SAP system time -- OS time zone on the app server differs from the SAP time zone. Ages corrected; tell Basis.
2026-09-16 12:00:46,494 | INFO     | collectors.rfc_perf | [PRD] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 12:00:49,393 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 48 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:00:50,590 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:00:50,698 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 12:00:52,155 | INFO     | collectors.ccms_os | [CARFOUR QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=6, mem_free_inc=1, mem_total=4, swap_free=1
2026-09-16 12:01:08,475 | INFO     | collectors.ccms_os | [PS4] CCMS OS monitor 'Operating System': matched cpu=2, load_5m=2, mem_free=8, mem_free_inc=2, mem_total=6, swap_free=2
2026-09-16 12:01:15,923 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 12:01:17,864 | INFO     | collectors.rfc_perf | [CARFOUR QAS] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 12:01:41,411 | INFO     | collectors.rfc_perf | [PS4] SQLMD readable but 0 rows matched DDATE >= '20260909' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-16 12:06:42,989 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 49 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:06:43,071 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:06:43,130 | INFO     | collectors.rfc_perf | [PRD] 103 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:06:43,182 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 12:06:43,470 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:06:43,654 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 12:06:57,687 | INFO     | collectors.rfc_perf | [CARFOUR QAS] 298 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x15, 0x19, 0xb, 0xe, 0xf, 0xf8, AUTOABAP, BTC, BUF.SYNC, OTHER, RFC, SPOOL, UPDATE) -- no GUI activity, metric left absent
2026-09-16 12:07:01,191 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 12:07:01,552 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (9 metrics)
2026-09-16 12:07:26,679 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 12:12:43,020 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 57 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:12:43,096 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:12:43,173 | INFO     | collectors.rfc_perf | [PRD] 108 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:12:43,206 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 12:12:43,478 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:12:43,585 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 12:12:46,368 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 12:12:46,605 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (9 metrics)
2026-09-16 12:13:09,737 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 12:16:43,442 | WARNING  | collectors.rfc_live | [CENTOR_QAS] live read failed, parked for 120s: host 172.16.1.22:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-16 12:17:44,740 | INFO     | collectors.rfc_perf | [CARFOUR QAS] 283 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x15, 0x19, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, RFC, SPOOL, UPDATE) -- no GUI activity, metric left absent
2026-09-16 12:18:01,097 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 12:18:05,738 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 12:18:05,976 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (9 metrics)
2026-09-16 12:18:43,187 | INFO     | collectors.rfc_perf | [PRD] 105 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:18:43,187 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 196 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, RFC, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:18:43,242 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:18:43,366 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
2026-09-16 12:18:43,522 | INFO     | collectors.rfc_perf | [PRD] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:18:43,717 | INFO     | collectors.rfc_live | [PRD] perf block refreshed in background (6 metrics)
2026-09-16 12:23:45,453 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-16 12:23:45,679 | INFO     | collectors.rfc_live | [CARFOUR QAS] perf block refreshed in background (9 metrics)
2026-09-16 12:24:06,650 | INFO     | collectors.rfc_live | [PS4] perf block refreshed in background (11 metrics)
2026-09-16 12:24:43,295 | INFO     | collectors.rfc_perf | [PRD] 102 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x21, 0xb, 0xe, AUTOABAP, BTC, BUF.SYNC, OTHER, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:24:43,385 | INFO     | collectors.rfc_perf | [CENTOR_QAS] 396 STAT records, 0 dialog steps in the window (task mix: 0x12, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, RFC, SPOOL) -- no GUI activity, metric left absent
2026-09-16 12:24:43,460 | INFO     | collectors.rfc_perf | [CENTOR_QAS] response time: no dialog steps in the last 5 min and no ST03N aggregate -- metric left absent (system idle or collector off)
2026-09-16 12:24:43,572 | INFO     | collectors.rfc_live | [CENTOR_QAS] perf block refreshed in background (6 metrics)
